Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Uboni_2021,Y,Uboni_2021_9,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Enallagma cyathigerum,Odonata,Coenagrionidae,Enallagma,Enallagma cyathigerum,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,1.875,5.303300859,Standard deviation,6,1.166666667,1.834847859,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_10,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Erythromma lindenii,Odonata,Coenagrionidae,Erythromma,Erythromma lindenii,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,0,0,Standard deviation,6,0.5,1.224744871,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_11,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Ishnura pumilio,Odonata,Coenagrionidae,Ishnura,Ishnura pumilio,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,0,0,Standard deviation,6,0.166666667,0.40824829,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_12,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Lestes barbarus,Odonata,Lestidae,Lestes,Lestes barbarus,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,1.25,3.535533906,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_13,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Libellula depressa,Odonata,Libellulidae,Libellula,Libellula depressa,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,7.5,15.28771682,Standard deviation,6,2.166666667,2.136976057,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_14,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Libellula quadrimaculata,Odonata,Libellulidae,Libellula,Libellula quadrimaculata,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,10.625,15.67470665,Standard deviation,6,3,4.147288271,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_15,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Sympecma fusca,Odonata,Lestidae,Sympecma,Sympecma fusca,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,0,0,Standard deviation,6,0.333333333,0.816496581,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_16,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Sympetrum fonscolombii,Odonata,Libellulidae,Sympetrum,Sympetrum fonscolombii,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,2.25,5.175491695,Standard deviation,6,0.333333333,0.816496581,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_17,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Sympetrum meridionale,Odonata,Libellulidae,Sympetrum,Sympetrum meridionale,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,0.25,0.707106781,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_18,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Sympetrum sanguineum,Odonata,Libellulidae,Sympetrum,Sympetrum sanguineum,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,0,0,Standard deviation,6,0.333333333,0.816496581,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_19,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.13656746,12.46890873,Italy,Species,Sympetrum striolatum,Odonata,Libellulidae,Sympetrum,Sympetrum striolatum,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,High,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,8,1.125,1.642080562,Standard deviation,6,0.833333333,1.602081979,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_20,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Aeshna cyanea,Odonata,Aeshnidae,Aeshna,Aeshna cyanea,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0.25,0.5,Standard deviation,6,0.833333333,1.602081979,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_21,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Aeshna juncea,Odonata,Aeshnidae,Aeshna,Aeshna juncea,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,1.75,3.5,Standard deviation,6,0.833333333,1.602081979,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_22,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Anax imperator,Odonata,Aeshnidae,Anax,Anax imperator,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,1.25,1.892969449,Standard deviation,6,1.166666667,1.834847859,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_23,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Anax parthenope,Odonata,Aeshnidae,Anax,Anax parthenope,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0.25,0.5,Standard deviation,6,0.166666667,0.40824829,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_24,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Coenagrion puella,Odonata,Coenagrionidae,Coenagrion,Coenagrion puella,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,36,29.13188402,Standard deviation,6,39,59.66238346,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_25,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Cordulia aenea,Odonata,Corduliidae,Cordulia,Cordulia aenea,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0,0,Standard deviation,6,1.666666667,3.204163958,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_26,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Crocothemis erythraea,Odonata,Libellulidae,Crocothemis,Crocothemis erythraea,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0,0,Standard deviation,6,0.666666667,1.632993162,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_27,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Enallagma cyathigerum,Odonata,Coenagrionidae,Enallagma,Enallagma cyathigerum,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,31.75,59.52240475,Standard deviation,6,1.166666667,1.834847859,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_28,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Erythromma lindenii,Odonata,Coenagrionidae,Erythromma,Erythromma lindenii,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0,0,Standard deviation,6,0.5,1.224744871,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_29,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Ishnura pumilio,Odonata,Coenagrionidae,Ishnura,Ishnura pumilio,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0.75,1.5,Standard deviation,6,0.166666667,0.40824829,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_30,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Libellula depressa,Odonata,Libellulidae,Libellula,Libellula depressa,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,3,3.559026084,Standard deviation,6,2.166666667,2.136976057,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_31,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Libellula quadrimaculata,Odonata,Libellulidae,Libellula,Libellula quadrimaculata,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,14,17.75762747,Standard deviation,6,3,4.147288271,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_32,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Somatochlora flavomaculata,Odonata,Corduliidae,Somatochlora,Somatochlora flavomaculata,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0.25,0.5,Standard deviation,6,0,0,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_33,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Sympecma fusca,Odonata,Lestidae,Sympecma,Sympecma fusca,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0,0,Standard deviation,6,0.333333333,0.816496581,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_34,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Sympetrum fonscolombii,Odonata,Libellulidae,Sympetrum,Sympetrum fonscolombii,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0,0,Standard deviation,6,0.333333333,0.816496581,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
Uboni_2021,Y,Uboni_2021_35,"Uboni, Costanza and Borsato, Veronica and Bacaro, Giovanni",2021,"Odonate fauna assemblages in the ""Cansiglio Forest"" (Insecta: Odonata)",RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,10.1007/s12210-021-01029-6,NA,English,46.12191667,12.47522222,Italy,Species,Sympetrum sanguineum,Odonata,Libellulidae,Sympetrum,Sympetrum sanguineum,Adult,2013,2015,"hand net, 30 - 40m transect",,,Abundance,Average,2 Agriculture and Aquaculture,2.3 Livestock Farming and Ranching,,Livestock grazing; stream access,Low,Stocking Intensity,No livestock grazing and stream access,0,Stocking Intensity,SI Table 5,Quasi-experimental,4,0,0,Standard deviation,6,0.333333333,0.816496581,Standard deviation,Lindsey,01-Dec-23,"Some sites excluded due to mismatch labeling in paper body and provided tables. Sampling sites (ponds) reported to be dry at beginning of sampling included in extraction as one still had dragonfly species reported. Raw data provides summed site totals, sampling sizes based off number of sites. Cattle reported year round for treatment. "
